Id,SalePrice
2735,138347.08715796258
2736,133110.9488178263
2737,121643.8167283027
2738,127903.03440898904
2739,148065.81355677368
2740,138120.27264960235
2741,138614.737661539
2742,151128.62579681934
2743,166616.73402685983
2744,165406.18211578444
2745,139699.52259778348
2746,141329.87647724614
2747,142802.06547789017
2748,110346.40356868615
2749,126926.66876891974
2750,117772.70478120606
2751,134213.088768542
2752,172720.34104250302
2753,158371.41806562265
2754,240447.02473318094
2755,141583.99334528722
2756,89867.61403788412
2757,48933.56226799829
2758,82355.96899289502
2759,169636.00690619304
2760,134132.83725170617
2761,138751.19260427318
2762,135088.0998102534
2763,184563.28134310193
2764,136371.20738997066
2765,273128.8023405061
2766,139108.94721971088
2767,79710.38294837785
2768,132090.4942344647
2769,142788.02756717405
2770,134965.08888405137
2771,93253.93562331084
2772,99995.00248837195
2773,177524.80062638692
2774,161311.04485144754
2775,123843.55118762412
2776,146426.2404181005
2777,159423.62707953423
2778,117419.90305620476
2779,128602.23065319893
2780,99667.21753225823
2781,93560.2241324935
2782,95972.82510399
2783,106653.92486520945
2784,129121.29322506968
2785,138813.52252629912
2786,46993.18065530583
2787,125185.68792405212
2788,65484.53073833606
2789,168506.36170284462
2790,90264.68481447364
2791,113258.28637292808
2792,77342.40511353807
2793,157423.61861012763
2794,96327.59004189704
2795,122477.39061307561
2796,96664.05482324511
2797,255410.6786698469
2798,121018.7063419938
2799,118114.4667809254
2800,64524.823689780664
2801,112920.5202489731
2802,130581.38974577271
2803,185343.26455947204
2804,123818.70712666113
2805,101764.40356499891
2806,70679.79107449793
2807,256228.29613528374
2808,155196.63468816475
2809,126879.76955748534
2810,125128.17652075159
2811,168056.80178380996
2812,181048.09483385735
2813,152663.06475552186
2814,158283.28730851924
2815,104842.68036742207
2816,229983.20961199165
2817,146685.45699744186
2818,131007.47521622677
2819,160162.6175571686
2820,134535.45289732062
2821,99643.05043733866
2822,167936.86481857797
2823,335798.17182255106
2824,187088.57217809363
2825,143523.15823958252
2826,134837.7217477724
2827,130643.67726298812
2828,243676.05905046116
2829,209076.32774542153
2830,232060.7510031755
2831,182928.50034537632
2832,252372.11397781433
2833,320628.02744911285
2834,238042.07904601886
2835,227083.96528316085
2836,195797.39498612346
2837,159402.69334582338
2838,149186.3812457068
2839,166030.131654797
2840,210294.3745320993
2841,200764.39980608394
2842,222328.18162336753
2843,151978.58201099676
2844,175498.3948041473
2845,123503.69707683039
2846,207078.85034091346
2847,217064.02269022661
2848,211196.66072078195
2849,196779.34567934513
2850,266974.5280252965
2851,206704.99045628996
2852,227459.13717816366
2853,227093.7501677653
2854,135869.9867143636
2855,205135.64087923
2856,202987.10662730812
2857,190174.66533591342
2858,210907.17353833865
2859,76961.27079301277
2860,141561.67857808404
2861,123370.99648635281
2862,179146.76183723175
2863,152066.38295935083
2864,256565.37602938642
2865,142822.85486517116
2866,129873.53133934722
2867,96868.62330326933
2868,88977.17405553044
2869,93514.37098149648
2870,97095.800181221
2871,57157.27756651711
2872,32230.48463793361
2873,77214.26860365362
2874,152340.30265799348
2875,124699.3499785119
2876,159076.12517673313
2877,157705.89682326998
2878,158220.0270603114
2879,151573.00678225444
2880,108892.70476824665
2881,145488.78326954425
2882,204086.9762618412
2883,209264.86395852722
2884,182600.98155606777
2885,181849.3299026778
2886,257797.38642442343
2887,103164.88705255713
2888,146924.77979482815
2889,29994.59537427951
2890,78209.0101574569
2891,156384.71165004972
2892,7149.253899434814
2893,71798.79010374028
2894,10876.281470034155
2895,347066.1523201079
2896,289764.07424433914
2897,223683.55297128006
2898,126671.51986431392
2899,203954.19057598448
2900,163145.26971999826
2901,226906.77728037827
2902,165306.7082634815
2903,315069.96919676976
2904,355364.4635084752
2905,46230.500806356926
2906,194418.37733174
2907,101590.36951082197
2908,110196.07677164603
2909,128267.27569265786
2910,74401.61292228819
2911,71831.60398620776
2912,148760.54542220652
2913,72849.41540284004
2914,64444.135399288396
2915,84396.44870756622
2916,79737.6403747816
2917,179144.0297647704
2918,115169.27622781866
2919,223396.80750116328
